OrderID,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition1,Condition2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior1st,Exterior2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type1,BsmtFin_SF1,BsmtFin_Type2,BsmtFin_SF2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,ThreeSsn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,Lot_Area_scaled,Gr_Liv_Area_scaled,SalePrice_scaled,Lot_Area_z,Gr_Liv_Area_z,SalePrice_z,MS_Zoning_RL,MS_Zoning_RM,MS_Zoning_C,MS_Zoning_FV,MS_Zoning_RH,Street_Pave,Street_Grvl,Alley_Grvl,Alley_Pave,Alley_None,ExterQual_encoded,Exter_Qual_encoded,Exter_Cond_encoded,Bsmt_Qual_encoded,Bsmt_Cond_encoded,Kitchen_Qual_encoded,Heating_QC_encoded,Fireplace_Qu_encoded,Garage_Qual_encoded,Garage_Cond_encoded,Pool_QC_encoded,TotalSF,TotalBathrooms,HasGarage,HasBasement,HasFireplace,Age,RemodAge,MSZoning_RL,MSZoning_RM,MSZoning_C,MSZoning_FV,MSZoning_RH
2163,907260040,20,RL,70,8749,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1459,1459,GasA,Ex,Y,SBrkr,1459,0,0,1459,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002,RFn,2,527,TA,TA,Y,192,39,0,0,0,0,NULL,NULL,NULL,0,9,2007,WD,Normal,192000,0.224841,0.346391,0.329673,-0.240037,-0.0743492,0.156929,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
2164,907260050,60,RL,70,8749,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,GLQ,654,Unf,0,325,979,GasA,Ex,Y,SBrkr,992,940,0,1932,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003,RFn,2,610,TA,TA,Y,0,120,0,0,0,0,NULL,NULL,NULL,0,6,2007,WD,Normal,213000,0.224841,0.554577,0.382724,-0.240037,0.914392,0.433758,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
2165,907262020,60,RL,65,8158,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,860,869,0,1729,0,0,2,1,3,1,Gd,7,Typ,0,NULL,Attchd,2002,Fin,2,542,TA,TA,Y,386,63,0,0,0,0,NULL,NULL,NULL,0,8,2007,WD,Normal,200000,0.206043,0.465229,0.349883,-0.36823,0.490049,0.262387,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
2166,907270040,60,RL,66,16226,Pave,NULL,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,GLQ,281,Unf,0,747,1028,GasA,Ex,Y,SBrkr,1210,1242,0,2452,0,0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1998,Fin,2,683,TA,TA,Y,208,50,0,0,0,0,NULL,NULL,NULL,0,5,2007,WD,Normal,267000,0.462659,0.783451,0.51914,1.38178,2.00138,1.1456,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL
2167,907275080,20,RL,73,11927,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519,Gd,TA,PConc,Gd,TA,Gd,BLQ,408,GLQ,465,683,1556,GasA,Ex,Y,SBrkr,1592,0,0,1592,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1994,Fin,2,484,TA,TA,Y,120,35,0,0,0,0,NULL,NULL,NULL,0,6,2007,WD,Normal,228000,0.325922,0.40493,0.420617,0.449296,0.203669,0.631492,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL
2168,907275150,60,RL,68,12728,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256,Gd,TA,PConc,Gd,TA,Mn,GLQ,1198,Unf,0,333,1531,GasA,Ex,Y,SBrkr,1531,908,0,2439,1,0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,2001,Fin,2,560,TA,TA,Y,184,121,0,0,0,0,NULL,NULL,NULL,0,1,2007,WD,Normal,275000,0.351399,0.777729,0.53935,0.623039,1.97421,1.25106,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
2169,907280090,60,RL,68,15295,Pave,NULL,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254,Gd,TA,PConc,Gd,TA,Mn,GLQ,762,Unf,0,98,860,GasA,Ex,Y,SBrkr,1212,780,0,1992,1,0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,1996,RFn,2,608,TA,TA,Y,225,32,0,0,0,0,NULL,NULL,NULL,0,6,2007,WD,Normal,211000,0.433047,0.580986,0.377671,1.17984,1.03981,0.407393,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL
2170,907280100,20,RL,90,11248,Pave,NULL,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215,Gd,TA,PConc,Gd,TA,Av,GLQ,1059,Unf,0,567,1626,GasA,Ex,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2002,Fin,3,702,TA,TA,Y,257,45,0,0,0,0,NULL,NULL,NULL,0,7,2007,WD,Normal,285000,0.304326,0.43838,0.564612,0.302016,0.362537,1.38288,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
2171,907285040,60,RL,80,10000,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,438,Gd,TA,PConc,Gd,TA,No,GLQ,1079,Unf,0,141,1220,GasA,Ex,Y,SBrkr,1220,870,0,2090,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1995,RFn,2,556,TA,TA,Y,0,65,0,0,0,0,NULL,NULL,NULL,0,12,2007,WD,Normal,240000,0.264631,0.62412,0.450932,0.0313147,1.24467,0.78968,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL
2172,907290140,120,RM,36,4435,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,NULL,Attchd,2003,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,NULL,NULL,NULL,0,11,2007,WD,Normal,131500,0.0876272,0.0774648,0.176836,-1.17578,-1.35156,-0.640602,0,1,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
2173,907295040,20,RL,73,17227,Pave,NULL,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158,Gd,TA,PConc,Gd,TA,Gd,GLQ,915,Unf,0,426,1341,GasA,Ex,Y,SBrkr,1341,0,0,1341,1,0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,1999,RFn,2,482,TA,TA,Y,240,84,0,0,0,0,NULL,NULL,NULL,0,1,2007,WD,Normal,246900,0.494497,0.294454,0.468363,1.59891,-0.321012,0.880638,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL
2174,907401060,60,RL,65,8200,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,1081,0,1928,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,NULL,NULL,NULL,0,7,2007,WD,Normal,219500,0.207379,0.552817,0.399144,-0.359119,0.906031,0.519443,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
2175,907405130,20,RL,65,8450,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,699,Unf,0,638,1337,GasA,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,3,1,Gd,6,Typ,0,NULL,Attchd,2003,RFn,2,531,TA,TA,Y,0,39,0,0,0,0,NULL,NULL,NULL,0,10,2007,WD,Normal,185000,0.215331,0.292694,0.311989,-0.304893,-0.329373,0.0646527,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
2176,907410020,60,RL,70,8145,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,738,738,GasA,Ex,Y,SBrkr,738,738,0,1476,0,0,2,1,3,1,Gd,7,Typ,0,NULL,Attchd,2007,RFn,2,552,TA,TA,Y,0,35,0,0,0,0,NULL,NULL,NULL,0,6,2007,New,Partial,179400,0.20563,0.353873,0.297842,-0.371049,-0.038813,-0.00916832,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
2177,907410050,60,RL,79,9245,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,939,939,GasA,Ex,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,Gd,8,Typ,0,NULL,Attchd,2006,RFn,2,639,TA,TA,Y,144,53,0,0,0,0,NULL,NULL,NULL,0,4,2007,WD,Normal,213500,0.240617,0.495158,0.383987,-0.132451,0.632193,0.440349,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
2178,907414060,20,RL,63,8500,Pave,NULL,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1422,1422,GasA,Ex,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,Gd,7,Typ,0,NULL,Attchd,2004,RFn,2,626,TA,TA,Y,192,60,0,0,0,0,NULL,NULL,NULL,0,11,2007,WD,Normal,179600,0.216921,0.330106,0.298348,-0.294047,-0.151693,-0.00653186,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL
2179,907414070,20,RL,65,8769,Pave,NULL,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,Av,GLQ,709,Unf,0,460,1169,GasA,Ex,Y,SBrkr,1190,0,0,1190,1,0,2,0,2,1,Gd,5,Typ,0,NULL,Attchd,2005,RFn,2,578,TA,TA,Y,100,41,0,0,0,0,NULL,NULL,NULL,0,10,2007,WD,Normal,173500,0.225477,0.227993,0.282938,-0.235699,-0.636657,-0.086944,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL
2180,907420050,20,RL,64,8334,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1330,1330,GasA,Ex,Y,SBrkr,1330,0,0,1330,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2006,Fin,2,437,TA,TA,Y,0,23,0,0,0,0,NULL,NULL,NULL,0,7,2007,New,Partial,167840,0.211641,0.289613,0.268639,-0.330054,-0.344006,-0.161556,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
2181,907420060,60,RL,64,8333,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,738,738,GasA,Gd,Y,SBrkr,738,753,0,1491,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,100,30,0,0,0,0,NULL,NULL,NULL,0,5,2007,WD,Normal,168675,0.211609,0.360475,0.270749,-0.330271,-0.00745758,-0.150549,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,4,4,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
2182,907420110,60,RL,64,9045,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,768,768,GasA,Ex,Y,SBrkr,768,768,0,1536,0,0,2,1,3,1,Gd,6,Typ,0,NULL,Attchd,2005,Fin,2,400,TA,TA,Y,0,40,0,0,0,0,NULL,NULL,NULL,0,6,2007,WD,Normal,167000,0.234256,0.380282,0.266517,-0.175832,0.0866087,-0.172629,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL
2183,908102100,20,RL,70,9170,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,NULL,0,TA,TA,CBlock,TA,TA,No,ALQ,698,GLQ,96,420,1214,GasA,Ex,Y,SBrkr,1214,0,0,1214,1,0,1,0,2,1,TA,6,Typ,0,NULL,Detchd,1965,Unf,2,461,Fa,Fa,Y,0,0,184,0,0,0,NULL,GdPrv,Shed,400,4,2007,WD,Normal,140000,0.238232,0.238556,0.198309,-0.148719,-0.586488,-0.528552,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,3,5,0,2,2,0,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,NULL,NULL,NULL,NULL
2184,908102160,85,RL,75,9825,Pave,NULL,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,162,TA,TA,CBlock,Gd,TA,Gd,ALQ,936,Unf,0,0,936,GasA,Gd,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,Typ,1,Fa,Attchd,1967,Unf,1,384,TA,TA,Y,405,0,0,0,0,0,NULL,NULL,Shed,450,8,2007,WD,Abnorml,118500,0.259065,0.116197,0.143995,-0.00664419,-1.16761,-0.811972,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,4,2,3,3,0,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL
2185,908103090,20,RL,67,8308,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20,TA,Gd,CBlock,TA,TA,No,BLQ,132,LwQ,841,115,1088,GasA,TA,Y,SBrkr,1088,0,0,1088,0,0,1,0,2,1,TA,4,Typ,0,NULL,Detchd,2002,Unf,2,520,TA,TA,P,0,0,0,0,0,0,NULL,NULL,NULL,0,6,2007,COD,Normal,110000,0.210814,0.183099,0.122522,-0.335693,-0.849874,-0.924021,1,0,0,0,0,1,0,0,0,1,NULL,3,4,3,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,NULL
2186,908127040,20,RL,73,10921,Pave,NULL,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48,TA,TA,CBlock,TA,TA,No,Rec,520,Unf,0,440,960,GasA,TA,Y,FuseF,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,NULL,Attchd,1965,Fin,1,432,TA,TA,P,120,0,0,0,0,0,NULL,NULL,NULL,0,5,2007,WD,Normal,94750,0.293925,0.126761,0.0839971,0.231087,-1.11744,-1.12505,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,NULL,NULL,NULL,NULL
2187,908127060,50,RL,74,16287,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1925,1950,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,Gd,CBlock,TA,TA,No,ALQ,130,BLQ,105,666,901,GasA,TA,Y,SBrkr,901,450,0,1351,1,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1975,Unf,2,576,TA,TA,N,0,0,43,0,100,0,NULL,NULL,NULL,0,7,2007,WD,Normal,122000,0.464599,0.298856,0.152837,1.39501,-0.300108,-0.765834,1,0,0,0,0,1,0,0,0,1,NULL,3,4,3,3,3,3,4,3,3,0,NULL,NULL,NULL,NULL,NULL,82,NULL,NULL,NULL,NULL,NULL,NULL
2188,908127070,20,RL,80,8240,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1179,1179,GasA,Gd,Y,SBrkr,1179,0,0,1179,0,0,1,0,2,1,TA,5,Min2,0,NULL,Attchd,1960,Fin,2,622,TA,TA,P,0,0,0,0,0,0,NULL,GdPrv,NULL,0,6,2007,WD,Normal,110000,0.208651,0.223151,0.122522,-0.350443,-0.659651,-0.924021,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,3,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,47,NULL,NULL,NULL,NULL,NULL,NULL
2189,908127100,90,RL,81,11841,Grvl,NULL,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104,TA,Gd,CBlock,Gd,TA,Av,GLQ,816,Unf,0,0,816,GasA,TA,Y,SBrkr,816,0,0,816,1,0,1,0,3,1,TA,5,Typ,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,Y,0,32,0,0,0,0,NULL,NULL,NULL,0,5,2007,WD,Normal,118500,0.323187,0.0633803,0.143995,0.430642,-1.41845,-0.811972,1,0,0,0,0,0,1,0,0,1,NULL,3,4,4,3,3,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL
2190,908152060,80,RL,65,6285,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,NULL,0,TA,Fa,CBlock,TA,TA,Av,GLQ,504,Unf,0,456,960,GasA,TA,Y,SBrkr,1044,0,0,1044,1,0,1,0,3,1,TA,7,Typ,1,Fa,Detchd,1976,Unf,2,528,TA,Fa,Y,228,0,0,0,0,0,NULL,NULL,NULL,0,4,2007,WD,Normal,133500,0.146469,0.163732,0.181888,-0.774498,-0.94185,-0.614237,1,0,0,0,0,1,0,0,0,1,NULL,3,2,3,3,3,3,2,3,2,0,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL
2191,908152070,20,RL,68,7917,Pave,NULL,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174,TA,Gd,CBlock,TA,Gd,No,BLQ,751,Unf,0,392,1143,GasA,TA,Y,SBrkr,1113,0,0,1113,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1987,RFn,1,504,TA,Gd,Y,370,30,0,0,0,0,NULL,GdPrv,NULL,0,5,2007,WD,Normal,148000,0.198378,0.194102,0.218519,-0.420504,-0.797615,-0.423093,1,0,0,0,0,1,0,0,0,1,NULL,3,4,3,4,3,3,2,3,4,0,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL
2192,908152180,90,RL,68,9555,Pave,NULL,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,2Story,5,6,1979,1979,Gable,CompShg,Plywood,Plywood,NULL,0,TA,TA,Slab,NULL,NULL,NULL,NULL,0,NULL,0,0,0,GasA,TA,Y,SBrkr,1100,1133,0,2233,0,0,2,1,5,2,TA,11,Typ,0,NULL,Attchd,1979,Fin,2,579,TA,Gd,Y,0,0,0,0,0,0,NULL,NULL,NULL,0,2,2007,WD,Normal,141000,0.250477,0.68706,0.200835,-0.0652093,1.54359,-0.515369,1,0,0,0,0,1,0,0,0,1,NULL,3,3,0,0,3,3,0,3,4,0,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL
2193,908152260,20,RL,74,8536,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1125,1125,GasA,Gd,Y,SBrkr,1125,0,0,1125,0,0,1,1,2,1,TA,5,Typ,0,NULL,Attchd,2007,Unf,2,430,TA,TA,Y,80,64,0,0,0,0,NULL,NULL,NULL,0,4,2007,New,Partial,155000,0.218066,0.199384,0.236202,-0.286238,-0.77253,-0.330817,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
2194,908152280,20,RL,60,7024,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Ex,Gd,No,ALQ,980,Unf,0,110,1090,GasA,Gd,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,TA,5,Typ,0,NULL,Attchd,2005,Fin,2,450,TA,TA,Y,0,49,0,0,0,0,NULL,NULL,NULL,0,6,2007,WD,Normal,157000,0.169975,0.183979,0.241255,-0.614203,-0.845693,-0.304452,1,0,0,0,0,1,0,0,0,1,NULL,3,3,5,4,3,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL
2195,908152290,60,RL,60,7023,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,Gd,No,GLQ,611,Unf,0,123,734,GasA,Gd,Y,SBrkr,734,674,0,1408,1,0,2,1,3,1,TA,6,Typ,0,NULL,BuiltIn,2005,Fin,2,489,TA,TA,Y,0,85,0,0,0,0,NULL,NULL,NULL,0,5,2007,WD,Normal,171500,0.169943,0.323944,0.277885,-0.61442,-0.180958,-0.113309,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,4,3,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL
